Total Play Time,Total XP,Bot Name,Simulation Run
2228.6499999999996,56506,bot3,418
2137.1999999999994,50678,bot4,418
2098.024999999999,49832,bot1,419
2044.9250000000002,49030,bot2,419
2036.8750000000007,50138,bot3,419
2055.9500000000003,53970,bot4,419
2121.6000000000013,53490,bot1,420
2045.3500000000006,50636,bot2,420
2016.9000000000003,49404,bot3,420
2102.825,51894,bot4,420
2174.075,54704,bot4,421
2114.3000000000006,55536,bot1,421
2071.35,51136,bot2,421
2146.650000000001,53210,bot3,421
2165.999999999999,55496,bot3,422
2145.9249999999997,53066,bot2,422
2169.999999999999,55616,bot3,422
2171.45,51440,bot4,422
2097.6500000000005,54016,bot1,423
2183.125,53318,bot2,423
2066.725,52734,bot3,423
2097.9500000000003,48806,bot4,423
2189.925,49890,bot3,424
2100.275,50366,bot4,424
2122.350000000001,51144,bot1,424
2102.275,50466,bot4,424
2108.0000000000005,51704,bot1,425
2185.7750000000005,52310,bot2,425
2100.325,51976,bot3,425
2138.750000000001,53448,bot4,425
2108.4750000000004,53274,bot1,426
2066.2750000000005,50376,bot2,426
2185.4,51814,bot3,426
2091.1250000000005,49360,bot4,426
2095.2000000000003,51098,bot3,427
2053.325,51862,bot1,427
2090.2999999999997,49238,bot2,427
2139.6249999999986,54646,bot4,427
2107.9000000000005,56450,bot1,428
2156.7500000000005,51802,bot2,428
2110.25,53638,bot3,428
2144.875,54616,bot4,428
2103.0999999999995,54266,bot3,429
2097.075,52098,bot4,429
2099.9000000000005,53154,bot2,429
2105.0999999999995,54326,bot3,429
2096.0250000000005,52784,bot1,430
2167.599999999999,53514,bot2,430
2155.225,53376,bot3,430
2156.9250000000006,53004,bot4,430
2141.6749999999993,51594,bot4,431
2159.324999999999,54178,bot1,431
2093.0249999999996,53758,bot2,431
2164.725,53436,bot3,431
2209.5750000000003,56550,bot1,432
2087.9749999999995,51102,bot2,432
2161.3500000000004,55464,bot3,432
2143.05,52244,bot4,432
2134.3749999999995,53268,bot1,433
2102.5750000000003,56042,bot2,433
2127.925,54892,bot3,433
2254.5249999999983,57178,bot4,433
2058.249999999999,48186,bot4,434
2131.65,51066,bot1,434
2115.5,52096,bot2,434
2066.249999999999,48282,bot4,434
2052.7250000000004,49330,bot4,435
2057.0750000000003,50778,bot1,435
2038.6000000000001,51038,bot2,435
2054.7250000000004,49410,bot4,435
2055.6749999999997,47804,bot1,436
2118.675,50584,bot2,436
2148.6500000000005,54748,bot3,436
2050.6500000000005,49102,bot4,436
2096.1749999999993,49688,bot1,437
2227.749999999999,53496,bot2,437
2184.1249999999995,56482,bot3,437
2084.55,51204,bot4,437
2269.9500000000003,58298,bot4,438
2184.449999999999,51160,bot1,438
2072.775,49416,bot2,438
2277.9500000000003,58538,bot4,438
2089.325,51688,bot3,439
2134.575,52810,bot4,439
2093.325,51808,bot3,439
2136.575,52870,bot4,439
2178.6749999999997,54914,bot1,440
2079.400000000001,51782,bot2,440
2211.7999999999993,54266,bot3,440
2133.3999999999996,52858,bot4,440
2219.274999999999,57468,bot1,441
2054.4499999999994,52462,bot2,441
2170.5750000000007,53306,bot3,441
2066.65,53540,bot4,441
2085.125,49762,bot4,442
2140.475000000001,49312,bot1,442
2109.225000000001,51160,bot2,442
2112.75,50084,bot3,442
2104.5499999999993,52628,bot1,443
2178.35,51192,bot2,443
2078.7499999999995,53254,bot3,443
2146.650000000001,52482,bot4,443
2194.6749999999997,53216,bot4,444
2105.099999999999,53200,bot1,444
2180.1499999999987,51638,bot3,444
2202.6749999999997,53536,bot4,444
2194.8250000000003,53664,bot1,445
2076.35,52668,bot2,445
2199.3500000000004,55676,bot3,445
2122.8500000000004,51298,bot4,445
2112.4250000000006,52364,bot1,446
2125.3500000000004,54226,bot2,446
2178.0,55518,bot3,446
2151.9749999999995,54886,bot4,446
2039.8499999999992,52612,bot1,447
2140.95,54242,bot2,447
2081.125,48734,bot3,447
2156.1250000000005,53580,bot4,447
2118.8250000000003,53090,bot4,448
2049.4000000000005,51508,bot2,448
2140.675,51600,bot3,448
2126.8250000000003,53186,bot4,448
2120.9249999999997,55404,bot1,449
2064.199999999999,54824,bot2,449
2042.4500000000005,50950,bot3,449
2158.824999999999,55924,bot4,449
2108.3749999999995,51914,bot4,450
2115.2250000000004,55746,bot1,450
2100.875000000001,53964,bot3,450
2110.3749999999995,51944,bot4,450
2080.0,51344,bot4,451
2061.2000000000007,52346,bot1,451
2011.625,48228,bot2,451
2114.7999999999997,53972,bot3,451
2066.5,48926,bot4,452
2050.024999999999,51174,bot1,452
2110.85,52378,bot2,452
2053.425,49746,bot3,452
2142.05,54194,bot4,453
2134.25,50840,bot1,453
2154.55,54006,bot2,453
2028.3249999999991,49512,bot3,453
2096.6999999999994,54082,bot1,454
2026.1500000000005,50470,bot2,454
2206.8,57028,bot3,454
2107.9750000000004,51776,bot4,454
2034.6500000000005,53554,bot1,455
2172.275,50616,bot2,455
2138.1,52812,bot3,455
2152.3249999999994,55340,bot4,455
2068.7250000000013,48560,bot4,456
2120.4500000000007,51448,bot1,456
2122.6499999999987,52274,bot2,456
2072.7250000000013,48596,bot4,456
2157.5750000000003,53310,bot3,457
2092.4250000000006,53578,bot1,457
2078.3000000000006,53084,bot2,457
2152.975,51636,bot4,457
2097.425,49988,bot1,458
2099.0249999999996,52236,bot2,458
2058.7000000000003,50176,bot3,458
2123.6750000000006,50526,bot4,458
2166.4,55936,bot3,459
2144.800000000001,49460,bot4,459
2121.5750000000003,52170,bot1,459
2148.800000000001,49660,bot4,459
2026.0250000000003,50574,bot4,460
2133.1,54148,bot2,460
2207.6499999999996,53282,bot3,460
2030.0250000000003,50774,bot4,460
2037.6749999999993,48888,bot4,461
2138.4,51204,bot1,461
2114.0249999999996,55962,bot2,461
2161.274999999999,55802,bot3,461
2049.574999999999,52746,bot3,462
2098.5250000000005,51304,bot4,462
2057.574999999999,52986,bot3,462
2100.5250000000005,51328,bot4,462
2019.7000000000003,49088,bot1,463
2089.6749999999993,50314,bot2,463
2159.125,52026,bot3,463
2238.6000000000004,53984,bot4,463
2182.4249999999997,57728,bot1,464
2126.4000000000005,49792,bot2,464
2179.1499999999987,54112,bot3,464
2108.55,54168,bot4,464
2139.6000000000004,49026,bot1,465
2102.7,51098,bot2,465
2108.349999999999,48244,bot3,465
2173.6749999999997,53382,bot4,465
2063.249999999999,50394,bot1,466
2062.175,51382,bot2,466
2066.6250000000005,51220,bot3,466
2151.6250000000005,54212,bot4,466
2148.6250000000005,55258,bot1,467
2113.1249999999995,49484,bot2,467
2089.1749999999997,49978,bot3,467
2112.7999999999993,51886,bot4,467
2002.6000000000001,49782,bot1,468
2154.725,53384,bot2,468
2120.125,54222,bot3,468
2137.649999999999,53082,bot4,468
2082.225000000001,51084,bot3,469
2109.8500000000004,52964,bot4,469
2203.599999999999,53210,bot2,469
2084.225000000001,51114,bot3,469
2141.1000000000013,53234,bot1,470
2066.5750000000007,49688,bot2,470
2079.575,51490,bot3,470
2136.6499999999996,53804,bot4,470
2088.7999999999993,49758,bot1,471
2146.224999999999,51154,bot2,471
2243.4249999999993,55250,bot3,471
2090.3250000000003,49632,bot4,471
2074.7,53110,bot1,472
2144.1750000000006,56474,bot2,472
2179.4000000000005,52536,bot3,472
2145.3750000000005,51408,bot4,472
2048.4749999999995,49888,bot4,473
2114.3250000000007,52128,bot1,473
2193.3499999999995,56362,bot2,473
2050.4749999999995,49918,bot4,473
2124.55,52914,bot4,474
2155.25,52748,bot1,474
2113.9500000000003,53326,bot2,474
2159.475,48872,bot3,474
2033.6499999999999,51532,bot4,475
2140.4999999999995,51224,bot1,475
2159.8499999999995,53858,bot2,475
2041.6499999999999,51852,bot4,475
2175.5750000000007,55236,bot4,476
2068.249999999999,51112,bot1,476
2145.525,54514,bot2,476
2079.5750000000007,53098,bot3,476
2032.8999999999999,49464,bot4,477
2118.3750000000005,52910,bot2,477
2150.474999999999,51432,bot3,477
2036.8999999999999,49624,bot4,477
2115.7999999999993,51856,bot1,478
2112.3749999999995,50448,bot2,478
2078.6,51050,bot3,478
2055.2,49222,bot4,478
2151.100000000001,54566,bot3,479
2052.6000000000004,51366,bot4,479
2080.3749999999986,53080,bot1,479
2072.6250000000005,52132,bot2,479
2030.7250000000006,50792,bot4,480
2175.024999999999,54198,bot1,480
2130.825000000001,50798,bot3,480
2034.7250000000006,50912,bot4,480
2086.6749999999993,51418,bot4,481
2100.55,52474,bot2,481
2146.3249999999994,51040,bot3,481
2088.6749999999993,51436,bot4,481
2127.4000000000005,55436,bot4,482
2129.3500000000004,49058,bot1,482
2121.7000000000007,54274,bot2,482
2075.325,49876,bot3,482
1973.4250000000006,48514,bot4,483
2033.775,48668,bot2,483
2085.4000000000005,52794,bot3,483
1975.4250000000006,48574,bot4,483
2143.7999999999997,46314,bot1,484
2087.95,54218,bot2,484
2098.1,48956,bot3,484
2159.4250000000006,51462,bot4,484
2238.7000000000007,53468,bot3,485
2184.2000000000007,57154,bot1,485
2098.3500000000004,54432,bot2,485
2138.300000000001,51408,bot4,485
2034.6500000000008,52840,bot1,486
2141.274999999999,51836,bot2,486
2025.6750000000006,54670,bot3,486
2202.625,52664,bot4,486
2103.5250000000005,50100,bot1,487
2129.225,51322,bot2,487
2128.9500000000007,52446,bot3,487
2098.750000000001,53196,bot4,487
2018.45,51694,bot1,488
2056.374999999999,49902,bot2,488
2106.149999999999,54254,bot3,488
2111.824999999999,49280,bot4,488
2016.9000000000005,51406,bot1,489
2184.775,52668,bot2,489
2201.3250000000007,55876,bot3,489
2022.6000000000001,50696,bot4,489
2132.5750000000003,50118,bot1,490
2101.375,51308,bot2,490
2062.65,50422,bot3,490
2092.6249999999995,51910,bot4,490
2038.575000000001,50348,bot1,491
2147.2750000000005,54852,bot2,491
2105.3250000000003,53684,bot3,491
2112.9500000000007,51118,bot4,491
2150.424999999999,52616,bot1,492
2063.375000000001,54576,bot2,492
2045.4500000000005,53142,bot3,492
2134.9249999999997,52648,bot4,492
2157.975,54702,bot1,493
2198.5250000000005,54458,bot2,493
2152.625,52464,bot3,493
2037.7000000000003,51258,bot4,493
2100.7250000000004,48734,bot1,494
2210.4499999999994,54910,bot2,494
2157.0,53824,bot3,494
2109.55,48204,bot4,494
2180.9000000000005,55990,bot1,495
2052.8500000000004,48988,bot2,495
2152.8749999999995,55134,bot3,495
2163.1749999999993,52012,bot4,495
2117.975,53336,bot1,496
2056.774999999999,51816,bot2,496
2158.4750000000004,57050,bot3,496
2154.4250000000006,52902,bot4,496
2129.275,53178,bot1,497
2166.399999999999,56072,bot2,497
2110.9000000000005,53228,bot3,497
2098.7750000000005,55804,bot4,497
2124.0,52408,bot1,498
2053.125,49580,bot2,498
2187.1750000000006,60674,bot3,498
2103.775000000001,51118,bot4,498
2170.725,58302,bot1,499
2154.0749999999994,55778,bot2,499
2146.075,52412,bot3,499
2192.4750000000004,58548,bot4,499
2101.8,50344,bot4,500
2132.3000000000006,52464,bot1,500
2178.95,53120,bot3,500
2109.8,50416,bot4,500
2072.925,50764,bot3,501
2175.325,53664,bot4,501
2159.5249999999987,54404,bot1,501
2183.325,54064,bot4,501
2143.8999999999996,50702,bot1,502
2144.3500000000004,55924,bot2,502
2158.1249999999995,54218,bot3,502
2097.9749999999995,53022,bot4,502
2150.375,52936,bot1,503
2219.625,53060,bot2,503
2111.5499999999997,52492,bot3,503
2159.5,54088,bot4,503
2172.5749999999994,54028,bot1,504
2077.65,54912,bot2,504
2092.4500000000003,49052,bot3,504
2170.275,53248,bot4,504
2149.7500000000005,54498,bot1,505
2145.6,50098,bot2,505
2158.999999999998,56408,bot3,505
2123.275000000001,53342,bot4,505
2053.6500000000005,52082,bot1,506
2061.0750000000007,52984,bot2,506
2159.475000000001,54408,bot3,506
2165.950000000001,53676,bot4,506
2051.5750000000007,52472,bot1,507
2176.750000000001,53124,bot2,507
2186.4500000000007,54588,bot3,507
2254.0499999999997,57794,bot4,507
2103.7,49520,bot1,508
2175.2500000000005,55072,bot2,508
2102.1749999999993,52480,bot3,508
2147.325,55678,bot4,508
2153.7749999999996,51726,bot4,509
2177.0499999999997,55776,bot1,509
2152.275,53806,bot3,509
2157.7749999999996,51926,bot4,509
2046.4499999999998,54798,bot1,510
2155.675,54970,bot2,510
2143.400000000001,51978,bot3,510
2232.5249999999996,57506,bot4,510
2177.4500000000007,53580,bot4,511
2177.675,59888,bot1,511
2150.7000000000007,52928,bot3,511
2179.4500000000007,53598,bot4,511
2040.8500000000006,47504,bot1,512
2148.0999999999995,54234,bot2,512
2039.225,45594,bot3,512
2085.7249999999995,53318,bot4,512
2134.5749999999994,54558,bot4,513
2133.4,51530,bot1,513
2145.8749999999995,48310,bot2,513
2197.925,56304,bot3,513
2066.575,51508,bot1,514
2124.4500000000003,56562,bot2,514
2061.25,54454,bot3,514
2088.4000000000005,53740,bot4,514
2126.8249999999994,52198,bot1,515
2191.425,56250,bot2,515
2102.1500000000005,54736,bot3,515
2093.2000000000007,50990,bot4,515
2094.4000000000005,49010,bot1,516
2142.275,53192,bot2,516
2131.0999999999995,50902,bot3,516
2106.65,51634,bot4,516
2095.3999999999996,51570,bot1,517
2111.9000000000005,51446,bot2,517
2109.525,49000,bot3,517
2108.6250000000005,52830,bot4,517
2054.2250000000004,53424,bot1,518
2202.075,54802,bot2,518
2157.7750000000005,55800,bot3,518
2167.374999999999,54406,bot4,518
2045.4499999999991,48346,bot1,519
2129.525,53424,bot2,519
2073.0750000000007,51682,bot3,519
2146.7000000000003,53234,bot4,519
2180.425,52066,bot1,520
2154.75,53126,bot2,520
2081.1500000000005,49174,bot3,520
2220.85,55222,bot4,520
2099.1499999999996,56324,bot1,521
2067.5,55100,bot2,521
2111.875000000001,51540,bot3,521
2134.6250000000005,50958,bot4,521
2220.3250000000007,53296,bot1,522
2077.425,52608,bot2,522
2185.024999999999,52384,bot3,522
2136.025000000001,55558,bot4,522
2155.5250000000005,54166,bot1,523
2087.874999999999,51174,bot2,523
2034.425,50452,bot3,523
2105.4,54784,bot4,523
2058.249999999999,51690,bot1,524
2161.6000000000004,49696,bot2,524
2124.0250000000005,53594,bot3,524
2040.3500000000001,50840,bot4,524
2113.3500000000004,53606,bot1,525
2044.4750000000001,50286,bot2,525
2144.1750000000015,52800,bot3,525
2074.2999999999997,53276,bot4,525
2052.499999999999,48330,bot1,526
2160.7000000000007,53290,bot2,526
2179.1499999999996,55968,bot3,526
2122.3750000000005,50716,bot4,526
2113.550000000001,53586,bot1,527
2053.4750000000004,50728,bot2,527
2065.2749999999996,52664,bot3,527
2183.5750000000003,52134,bot4,527
2199.9750000000004,52940,bot1,528
2072.0749999999994,48554,bot2,528
2163.7750000000005,54322,bot3,528
2153.1749999999993,51476,bot4,528
2101.9249999999993,51148,bot1,529
2149.1749999999997,51978,bot2,529
2239.7250000000004,53380,bot3,529
2197.4,55072,bot4,529
2113.7499999999995,53958,bot1,530
2204.974999999999,58480,bot2,530
1990.5,49904,bot3,530
2212.4749999999995,54430,bot4,530
2196.975,55964,bot1,531
2143.5750000000003,50404,bot2,531
2142.65,54106,bot3,531
2195.1000000000004,55206,bot4,531
2093.9999999999995,51804,bot1,532
2238.600000000001,56292,bot2,532
2253.3250000000003,56504,bot3,532
2136.6,53142,bot4,532
2104.6500000000005,52850,bot1,533
2134.750000000001,52984,bot2,533
2063.8999999999996,52398,bot3,533
2120.8749999999995,52880,bot4,533
2144.6,53656,bot3,534
2152.7500000000005,51256,bot4,534
2130.6749999999997,53118,bot1,534
2160.7500000000005,51328,bot4,534
2088.525,51304,bot4,535
2095.0499999999997,49394,bot2,535
2168.2249999999995,53538,bot3,535
2090.525,51322,bot4,535
2110.35,55032,bot1,536
2104.55,53144,bot2,536
2159.7999999999997,53970,bot3,536
2148.3250000000007,54386,bot4,536
2158.6499999999996,56072,bot4,537
2091.9000000000005,50692,bot2,537
2124.7000000000007,54084,bot3,537
2166.6499999999996,56168,bot4,537
2062.9000000000005,50512,bot1,538
2063.8999999999996,51678,bot2,538
2107.9250000000006,52646,bot3,538
2113.05,53260,bot4,538
2152.6000000000004,54672,bot4,539
2127.399999999999,51506,bot1,539
2135.6249999999995,52360,bot2,539
2119.875,47962,bot3,539
1983.7750000000003,52040,bot1,540
2120.725,50920,bot2,540
2129.95,53516,bot3,540
2072.3250000000007,51514,bot4,540
2007.8500000000008,50322,bot4,541
2176.775,54572,bot1,541
2123.8,53446,bot3,541
2009.8500000000008,50340,bot4,541
2136.8500000000004,50868,bot1,542
2114.5499999999997,52228,bot2,542
2110.2000000000007,51992,bot3,542
2091.599999999999,50870,bot4,542
2183.6249999999986,56636,bot4,543
2208.075,54298,bot1,543
2031.1749999999993,49196,bot2,543
2097.724999999999,54376,bot3,543
2196.6999999999994,52134,bot1,544
2044.799999999999,49464,bot2,544
2169.0499999999997,56458,bot3,544
2161.474999999999,54616,bot4,544
2094.1749999999997,51876,bot1,545
2138.2,50810,bot2,545
2075.55,50472,bot3,545
2128.6000000000004,52326,bot4,545
2140.05,52964,bot1,546
2141.5750000000003,52206,bot2,546
2179.7999999999997,57768,bot3,546
2126.724999999999,53562,bot4,546
2060.6,49862,bot1,547
2148.399999999999,51806,bot2,547
2163.125,56042,bot3,547
2125.65,57564,bot4,547
1976.1500000000003,48462,bot1,548
2085.375,52920,bot2,548
2209.725000000001,55440,bot3,548
2093.575000000001,54276,bot4,548
2036.8250000000005,48308,bot4,549
2108.475,51048,bot2,549
2183.475,54922,bot3,549
2038.8250000000005,48408,bot4,549
2185.1250000000005,55792,bot1,550
2150.024999999999,53880,bot2,550
2083.25,51368,bot3,550
2133.975,54108,bot4,550
2098.6000000000004,53196,bot4,551
2077.0000000000005,55162,bot2,551
2097.875000000001,53050,bot3,551
2106.6000000000004,53516,bot4,551
2122.600000000001,51540,bot1,552
2083.3250000000003,53444,bot2,552
2132.150000000001,55246,bot3,552
2168.7750000000005,54168,bot4,552
2170.000000000001,51566,bot4,553
2035.1249999999995,49592,bot2,553
2083.625000000001,52988,bot3,553
2174.000000000001,51614,bot4,553
2101.9500000000003,51734,bot2,554
2124.0,51424,bot3,554
2120.475,55510,bot4,554
2126.0,51484,bot3,554
2061.3750000000005,50144,bot1,555
2169.225,55820,bot2,555
2062.55,53238,bot3,555
2126.075,51758,bot4,555
2089.1749999999993,49568,bot4,556
2144.8750000000005,53668,bot1,556
2061.4750000000004,52200,bot2,556
2110.175,51038,bot3,556
2167.525,54808,bot1,557
2077.874999999999,51870,bot2,557
2116.149999999999,52194,bot3,557
2133.5500000000006,54336,bot4,557
2201.475,58006,bot1,558
2160.7499999999995,48964,bot2,558
2159.6499999999996,57358,bot3,558
2065.649999999999,52536,bot4,558
2263.4500000000007,58320,bot1,559
2044.5749999999998,51084,bot2,559
2114.1249999999995,50760,bot3,559
2080.8250000000003,51326,bot4,559
2110.6500000000005,52136,bot4,560
2088.825,53598,bot1,560
2142.2750000000005,54204,bot2,560
2061.9250000000006,52730,bot3,560
2062.1249999999995,52814,bot1,561
2035.6499999999999,52152,bot2,561
2125.3000000000006,50908,bot3,561
2104.500000000001,55164,bot4,561
2094.2749999999987,55510,bot4,562
2117.599999999999,51236,bot2,562
2120.275,52606,bot3,562
2096.2749999999987,55540,bot4,562
2077.375,49666,bot4,563
2063.3999999999996,50852,bot1,563
2173.7250000000004,55178,bot2,563
2143.749999999999,49696,bot3,563
2110.5250000000005,54186,bot3,564
2079.4500000000003,54114,bot4,564
2211.5249999999996,55686,bot2,564
2087.4500000000003,54210,bot4,564
2019.3250000000003,50680,bot3,565
2122.025,55138,bot2,565
2027.3250000000003,50920,bot3,565
2238.6000000000004,55562,bot4,565
2170.750000000001,53998,bot1,566
2113.749999999999,52292,bot2,566
2140.8749999999995,52324,bot3,566
2122.65,53850,bot4,566
2170.100000000001,52550,bot1,567
2076.9500000000003,52028,bot2,567
2137.425,52372,bot3,567
2114.9000000000005,54258,bot4,567
2182.5500000000006,54272,bot1,568
2126.2000000000007,53936,bot2,568
2060.875,51590,bot3,568
2063.225,49600,bot4,568
2221.625000000001,51558,bot1,569
2149.675,52672,bot2,569
2056.250000000001,48278,bot3,569
2109.600000000001,51760,bot4,569
2081.3999999999996,54814,bot4,570
2117.375000000001,51924,bot2,570
2074.95,51040,bot3,570
2089.3999999999996,54934,bot4,570
2076.8250000000007,51414,bot3,571
2126.825000000001,52810,bot4,571
1999.7750000000005,50684,bot2,571
2078.8250000000007,51438,bot3,571
2087.1749999999993,51548,bot4,572
2107.4249999999997,49562,bot2,572
2100.5749999999994,52214,bot3,572
2095.1749999999993,51948,bot4,572
2235.9500000000003,52224,bot3,573
2153.0750000000003,49442,bot4,573
2139.5,52408,bot2,573
2243.9500000000003,52320,bot3,573
2178.7,57434,bot4,574
2004.3250000000005,48880,bot1,574
2116.774999999999,53674,bot3,574
2182.7,57494,bot4,574
2136.5750000000003,52362,bot1,575
2121.350000000001,52590,bot2,575
2212.2749999999996,59516,bot3,575
2070.7250000000004,52074,bot4,575
2199.4499999999985,53176,bot1,576
2122.9,53612,bot2,576
2096.075,54596,bot3,576
2057.675,53276,bot4,576
2110.475,47876,bot4,577
2141.6250000000005,56490,bot1,577
2225.6750000000006,57954,bot2,577
2112.475,47936,bot4,577
2055.7250000000004,54786,bot1,578
2106.624999999999,48438,bot2,578
2120.475000000001,54754,bot3,578
2118.099999999999,52896,bot4,578
2189.725,55492,bot1,579
2041.8249999999994,50150,bot2,579
2186.5,52628,bot3,579
2001.8000000000006,47520,bot4,579
2034.975,50652,bot4,580
2072.625,51540,bot1,580
2037.35,49924,bot3,580
2042.975,51052,bot4,580
2097.0750000000003,50374,bot1,581
2148.875000000001,50752,bot2,581
2100.3499999999995,54808,bot3,581
2110.3499999999995,51620,bot4,581
2036.2999999999995,50680,bot1,582
2075.1000000000004,50804,bot2,582
2132.825,50454,bot3,582
2046.0250000000003,55206,bot4,582
2134.5,53670,bot1,583
2213.2749999999996,60424,bot2,583
2061.2000000000003,51332,bot3,583
2087.6,49332,bot4,583
2051.2000000000007,49990,bot1,584
2216.2999999999997,57204,bot2,584
2237.55,58246,bot3,584
2105.7500000000005,51878,bot4,584
2176.9,52886,bot1,585
2054.2000000000003,50300,bot2,585
2034.5500000000002,52128,bot3,585
1984.3250000000007,51730,bot4,585
2041.6,49596,bot4,586
2157.775,55936,bot1,586
2014.9249999999995,50702,bot2,586
2043.6,49696,bot4,586
2033.5250000000005,49528,bot4,587
2156.6000000000004,55388,bot2,587
2125.6249999999995,54038,bot3,587
2037.5250000000005,49728,bot4,587
2109.375,53600,bot4,588
2185.25,59644,bot1,588
2202.999999999999,52794,bot2,588
2095.949999999999,53818,bot3,588
2076.2749999999996,50642,bot4,589
2097.575,51586,bot2,589
2195.6749999999997,55786,bot3,589
2080.2749999999996,50842,bot4,589
2034.4000000000005,48604,bot4,590
2162.9249999999993,52992,bot1,590
2160.0,52254,bot2,590
2134.4,55498,bot3,590
2084.3499999999995,52064,bot1,591
2072.6750000000006,50370,bot2,591
2137.325000000001,54560,bot3,591
2139.45,53254,bot4,591
2123.2999999999997,51732,bot1,592
2077.5499999999993,52120,bot2,592
2077.0499999999997,49566,bot3,592
2156.4250000000006,52000,bot4,592
2032.5000000000007,49724,bot1,593
2082.000000000001,50156,bot2,593
2122.175,53646,bot3,593
2096.6750000000006,54396,bot4,593
2158.3,52984,bot4,594
2125.449999999999,52870,bot1,594
2186.2000000000007,52386,bot2,594
2160.3,53008,bot4,594
2174.525,55444,bot1,595
2077.9500000000003,52530,bot2,595
2075.9749999999995,54292,bot3,595
2125.8250000000003,52508,bot4,595
2140.849999999999,57076,bot4,596
2182.775,55050,bot1,596
2192.9500000000003,55590,bot3,596
2142.849999999999,57136,bot4,596
2083.875,49696,bot1,597
2129.4000000000005,53784,bot2,597
2107.9500000000003,52304,bot3,597
2088.9250000000006,52090,bot4,597
1972.5000000000002,47246,bot4,598
2153.0250000000005,52326,bot1,598
2101.150000000001,51438,bot3,598
1974.5000000000002,47270,bot4,598
2074.45,51160,bot4,599
2114.2000000000003,53454,bot2,599
2127.1500000000005,52676,bot3,599
2082.45,51480,bot4,599
2103.5250000000005,53188,bot1,600
2134.075,53798,bot2,600
2075.275,50858,bot3,600
2176.3750000000005,54802,bot4,600
2034.3000000000006,48538,bot3,601
2068.1749999999997,54522,bot4,601
2036.3000000000006,48598,bot3,601
2070.1749999999997,54622,bot4,601
2155.25,54908,bot1,602
2089.15,47808,bot2,602
2092.7500000000005,51706,bot3,602
2051.0750000000003,46162,bot4,602
2096.8250000000003,51658,bot4,603
2104.65,50516,bot1,603
2130.8250000000007,49264,bot2,603
1999.6999999999996,50966,bot3,603
2044.9499999999998,51796,bot4,604
2123.300000000001,52836,bot1,604
2045.8999999999996,53994,bot2,604
2054.375,54012,bot3,604
2202.15,56958,bot4,605
1993.425,49956,bot1,605
2132.5250000000005,51638,bot3,605
2210.15,57198,bot4,605
2068.2750000000005,53846,bot4,606
2101.4749999999995,50700,bot2,606
2116.95,55068,bot3,606
2072.2750000000005,53966,bot4,606
2107.475,53678,bot1,607
2062.749999999999,50386,bot2,607
2079.3500000000013,50374,bot3,607
2094.5999999999995,47728,bot4,607
2176.5749999999994,52818,bot1,608
2135.6,50316,bot2,608
2160.6749999999993,56010,bot3,608
2179.175,52796,bot4,608
2104.9749999999995,54584,bot4,609
2040.0250000000003,47722,bot2,609
2142.8250000000007,52514,bot3,609
2108.9749999999995,54644,bot4,609
2084.7749999999996,52258,bot4,610
2086.2999999999993,52632,bot1,610
2091.2,53364,bot2,610
2088.7749999999996,52318,bot4,610
2085.0000000000005,52882,bot3,611
2135.4999999999995,52008,bot2,611
2089.0000000000005,53082,bot3,611
2081.125,47968,bot4,611
2106.5249999999996,57578,bot1,612
2014.7,51908,bot2,612
2163.125,52958,bot3,612
2096.649999999999,52008,bot4,612
2269.6499999999996,53722,bot1,613
2165.55,55332,bot2,613
2146.7499999999995,54546,bot3,613
2111.9750000000004,48480,bot4,613
2088.0000000000005,51018,bot1,614
2124.6,50674,bot2,614
2069.2999999999993,51024,bot3,614
2127.225000000001,54392,bot4,614
2078.0499999999997,52428,bot3,615
2096.5500000000006,50954,bot1,615
2080.0499999999997,52528,bot3,615
2131.4500000000003,51870,bot4,615
2173.424999999999,53578,bot1,616
2156.3250000000007,51010,bot2,616
2159.075,54004,bot3,616
2124.5749999999994,56810,bot4,616
2100.525000000001,51712,bot1,617
2138.6499999999996,52744,bot2,617
2132.4250000000006,52954,bot3,617
2100.825,53976,bot4,617
2115.8750000000014,53646,bot1,618
2110.5750000000007,50014,bot2,618
2110.4499999999994,54168,bot3,618
2011.2250000000006,49988,bot4,618
2112.374999999999,52928,bot1,619
2098.6000000000004,50844,bot2,619
2188.3999999999996,54798,bot3,619
2209.4,55428,bot4,619
2122.9500000000007,53988,bot1,620
2127.4000000000005,57476,bot2,620
2060.2000000000007,52836,bot3,620
2173.775,53160,bot4,620
2141.65,52238,bot4,621
2112.825,53556,bot1,621
2080.85,53520,bot2,621
1990.7999999999997,50486,bot3,621
2083.8249999999994,49482,bot1,622
2179.625000000001,52886,bot2,622
2155.074999999999,54442,bot3,622
2181.300000000001,55268,bot4,622
2104.0,48608,bot1,623
2223.15,55980,bot2,623
2112.5999999999995,54052,bot3,623
2068.7749999999996,52998,bot4,623
2104.7,53196,bot1,624
2123.9500000000003,54650,bot2,624
2188.8250000000007,58702,bot3,624
2178.4000000000005,54874,bot4,624
2092.325,50582,bot2,625
2108.9249999999997,51948,bot1,625
2070.125000000001,51910,bot3,625
2086.65,50528,bot4,625
2020.4749999999995,52252,bot1,626
2161.1250000000014,53724,bot2,626
2074.9249999999993,50816,bot3,626
2098.7250000000004,49764,bot4,626
2024.65,49850,bot1,627
2090.100000000001,50382,bot2,627
